Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Brazil,Currency,1993-11-24T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-26T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-29T00:00:00,0.08,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-11-30T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-01T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-02T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-03T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-06T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-07T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-08T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-09T00:00:00,0.09,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-10T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-13T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-14T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-15T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-16T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-20T00:00:00,0.1,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-21T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-22T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-23T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-27T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-28T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-29T00:00:00,0.11,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1993-12-30T00:00:00,0.12,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-03T00:00:00,0.12,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-04T00:00:00,0.12,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-05T00:00:00,0.12,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-06T00:00:00,0.13,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-07T00:00:00,0.13,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-10T00:00:00,0.13,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-11T00:00:00,0.13,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-12T00:00:00,0.13,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-13T00:00:00,0.14,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-14T00:00:00,0.14,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-19T00:00:00,0.15,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-20T00:00:00,0.15,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-21T00:00:00,0.15,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-24T00:00:00,0.15,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-25T00:00:00,0.16,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-26T00:00:00,0.16,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-27T00:00:00,0.16,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-28T00:00:00,0.16,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-01-31T00:00:00,0.17,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-01T00:00:00,0.17,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-02T00:00:00,0.17,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-03T00:00:00,0.18,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-04T00:00:00,0.18,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-07T00:00:00,0.18,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-08T00:00:00,0.19,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-09T00:00:00,0.19,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-10T00:00:00,0.19,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-11T00:00:00,0.2,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-16T00:00:00,0.2,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-17T00:00:00,0.21,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-18T00:00:00,0.21,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-22T00:00:00,0.22,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-23T00:00:00,0.22,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-24T00:00:00,0.22,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-25T00:00:00,0.23,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-02-28T00:00:00,0.23,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-01T00:00:00,0.24,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-02T00:00:00,0.24,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-03T00:00:00,0.24,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-04T00:00:00,0.25,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-07T00:00:00,0.25,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-08T00:00:00,0.25,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-09T00:00:00,0.26,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-10T00:00:00,0.26,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-11T00:00:00,0.27,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-14T00:00:00,0.27,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-15T00:00:00,0.27,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-16T00:00:00,0.28,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-17T00:00:00,0.28,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-18T00:00:00,0.29,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-21T00:00:00,0.29,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-22T00:00:00,0.3,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-23T00:00:00,0.3,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-24T00:00:00,0.31,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-25T00:00:00,0.31,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-28T00:00:00,0.32,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-29T00:00:00,0.33,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-03-30T00:00:00,0.33,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-01T00:00:00,0.33,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-04T00:00:00,0.34,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-05T00:00:00,0.35,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-06T00:00:00,0.35,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-07T00:00:00,0.36,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-08T00:00:00,0.37,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-11T00:00:00,0.37,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-12T00:00:00,0.38,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-13T00:00:00,0.39,Daily,USDBRL,2011-06-27T00:00:00
Brazil,Currency,1994-04-14T00:00:00,0.39,Daily,USDBRL,2011-06-27T00:00:00
